material,number_of_elements,mean_atomic_mass,wtd_mean_atomic_mass,gmean_atomic_mass,wtd_gmean_atomic_mass,entropy_atomic_mass,wtd_entropy_atomic_mass,range_atomic_mass,wtd_range_atomic_mass,std_atomic_mass,wtd_std_atomic_mass,mean_fie,wtd_mean_fie,gmean_fie,wtd_gmean_fie,entropy_fie,wtd_entropy_fie,range_fie,wtd_range_fie,std_fie,wtd_std_fie,mean_atomic_radius,wtd_mean_atomic_radius,gmean_atomic_radius,wtd_gmean_atomic_radius,entropy_atomic_radius,wtd_entropy_atomic_radius,range_atomic_radius,wtd_range_atomic_radius,std_atomic_radius,wtd_std_atomic_radius,mean_Density,wtd_mean_Density,gmean_Density,wtd_gmean_Density,entropy_Density,wtd_entropy_Density,range_Density,wtd_range_Density,std_Density,wtd_std_Density,mean_ElectronAffinity,wtd_mean_ElectronAffinity,gmean_ElectronAffinity,wtd_gmean_ElectronAffinity,entropy_ElectronAffinity,wtd_entropy_ElectronAffinity,range_ElectronAffinity,wtd_range_ElectronAffinity,std_ElectronAffinity,wtd_std_ElectronAffinity,mean_FusionHeat,wtd_mean_FusionHeat,gmean_FusionHeat,wtd_gmean_FusionHeat,entropy_FusionHeat,wtd_entropy_FusionHeat,range_FusionHeat,wtd_range_FusionHeat,std_FusionHeat,wtd_std_FusionHeat,mean_ThermalConductivity,wtd_mean_ThermalConductivity,gmean_ThermalConductivity,wtd_gmean_ThermalConductivity,entropy_ThermalConductivity,wtd_entropy_ThermalConductivity,range_ThermalConductivity,wtd_range_ThermalConductivity,std_ThermalConductivity,wtd_std_ThermalConductivity,mean_Valence,wtd_mean_Valence,gmean_Valence,wtd_gmean_Valence,entropy_Valence,wtd_entropy_Valence,range_Valence,wtd_range_Valence,std_Valence,wtd_std_Valence,H,He,Li,Be,B,C,N,O,F,Ne,Na,Mg,Al,Si,P,S,Cl,Ar,K,Ca,Sc,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Ge,As,Se,Br,Kr,Rb,Sr,Y,Zr,Nb,Mo,Tc,Ru,Rh,Pd,Ag,Cd,In,Sn,Sb,Te,I,Xe,Cs,Ba,La,Ce,Pr,Nd,Pm,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,W,Re,Os,Ir,Pt,Au,Hg,Tl,Pb,Bi,Po,At,Rn,critical_temp
La6Zn1Sb15,3.0,108.681823333333,123.87331,103.408514962169,122.696792297125,1.05355194703744,0.720019430823773,73.52547,80.0463636363636,31.4088916643428,14.8389130753803,760.066666666667,756.904545454545,741.94277611382,743.541776749969,1.07594984931587,0.692438845284414,364.7,526.986363636364,157.636424160859,132.997513569625,156.666666666667,150.318181818182,154.427579930065,148.06992168483,1.0838416518258,0.807666635359448,62.0,84.2272727272727,27.3536509852382,27.4249162816927,6661.0,6566.86363636364,6648.50024165931,6561.08048145928,1.09674250384598,0.749836686031648,994.0,4241.59090909091,406.596442024111,273.468844071287,51.9,84.9545454545454,19.8098435902865,70.3729207424399,0.675895610325015,0.444239252430087,103.2,71.3181818181818,42.1653886499342,30.4175895176806,11.1166666666667,15.4840909090909,9.69835413319205,13.8028660696747,0.9590908423238,0.450071841765441,13.4,13.0977272727273,6.08445195194732,6.17493809986708,52.3333333333333,25.3636363636364,33.4537864294768,21.845605680777,0.698814960066804,0.888302064643516,107.0,12.8181818181818,48.0578355271599,21.2143721749398,3.33333333333333,4.31818181818182,3.10723250595386,4.17232007712484,1.02965301406457,0.583091686142918,3.0,3.31818181818182,1.24721912892465,1.0174104220727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.74
La7Ir3,2.0,165.561235,154.898929,163.401324128631,153.123230227011,0.68012970185848,0.660155722910702,53.31153,39.568729,26.655765,24.4304121638909,704.6,639.2,685.367718819613,623.541266312239,0.665977407947211,0.675909930827931,327.0,118.34,163.5,149.850225225056,187.5,190.5,187.349939951952,190.373274267273,0.692346967089961,0.596195772462896,15.0,82.5,7.5,6.87386354243376,14353.0,11070.2,11775.1331202666,9078.55058423723,0.519340497893187,0.668130838706338,16414.0,2465.8,8207.0,7521.83974570052,101.0,80.4,86.8835427454475,69.3752549848049,0.556830825910197,0.683586431601035,103.0,11.1,51.5,47.2005296580451,16.15,12.21,12.7984374046209,9.63896468260343,0.493458168960416,0.654093739937653,19.7,3.39,9.85,9.027674119063,81.5,54.1,44.1588043316392,27.0762006827919,0.278169613313276,0.453031797632068,137.0,35.9,68.5,62.781287020895,4.5,3.9,4.24264068711928,3.69343324003475,0.636514168294813,0.690185676018804,3.0,0.3,1.5,1.37477270848675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.33
La7Ni3,2.0,98.799435,114.841849,90.2930468690585,107.270504770234,0.608329434553206,0.428431957134828,80.21207,79.625809,40.106035,36.7577882424097,638.65,599.63,631.155939526834,593.4621391647,0.681436016160172,0.658059347349981,195.1,157.91,97.55,89.4060518085884,172.0,181.2,170.455272725721,179.87885252679,0.684179699507689,0.558668030370981,46.0,91.8,23.0,21.0798481967969,7527.0,6974.6,7399.22752724905,6869.87526377959,0.676220316686546,0.665590766917457,2762.0,1629.8,1381.0,1265.7074069468,81.5,68.7,74.9549864918939,63.4924956248479,0.613951003662405,0.693109041977039,64.0,0.600000000000001,32.0,29.3284844477174,11.75,9.57,10.4096109437385,8.51524050454258,0.581344927869348,0.690073108213095,10.9,0.75,5.45,4.99500750750186,52.0,36.4,34.3947670438397,23.3062695127729,0.376770161256437,0.562335144618808,78.0,18.2,39.0,35.7440904206556,2.5,2.7,2.44948974278318,2.65640247988667,0.673011667009257,0.529706199057655,1.0,1.5,0.5,0.458257569495584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1
La7Pd3,2.0,122.662735,129.159829,121.582565022293,128.236164569935,0.684354134829469,0.559218156080023,32.48547,65.307829,16.242735,14.8867125261217,672.3,619.82,659.37383175252,609.242284690868,0.673982484189643,0.668254959187156,262.4,137.72,131.2,120.246786235641,182.0,187.2,181.535120568996,186.805749732114,0.690593986477592,0.584085931759361,26.0,85.8,13.0,11.9146968068852,9084.5,7909.1,8596.12459193095,7516.55160176054,0.639880284277645,0.689277981217405,5877.0,695.3,2938.5,2693.17973592555,52.35,51.21,52.2723636350988,51.1452566860549,0.691664522220624,0.629386825864731,5.7,18.09,2.85,2.61206814612483,11.5,9.42,10.2571925983673,8.44021142968847,0.587112115722045,0.691117326895284,10.4,0.600000000000001,5.2,4.76587872275407,42.0,30.4,30.3809150619266,21.6340511023239,0.430880930784583,0.610305838284048,58.0,12.2,29.0,26.5789390307439,3.5,3.3,3.46410161513775,3.27041507270805,0.682908104700472,0.655481773901393,1.0,0.9,0.5,0.458257569495584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48
La7Rh3,2.0,120.905485,128.105479,119.558089827017,126.950705862029,0.682023769974165,0.552214013884008,35.99997,66.362179,17.999985,16.4972587541139,630.3,594.62,623.956288533099,589.391018112671,0.683099540891491,0.655127560021172,178.4,162.92,89.2,81.7531503980122,184.0,188.4,183.670901342592,188.121337964447,0.691359134451414,0.588631294699412,22.0,84.6,11.0,10.0816665289028,9298.0,8037.2,8747.43962539897,7595.66136661863,0.634532998171768,0.690654917044958,6304.0,567.2,3152.0,2888.85571810016,80.35,68.01,74.1916437343182,63.1037364950965,0.617513226682871,0.692967281075079,61.7,1.29,30.85,28.2744920378775,14.0,10.92,11.692305161943,9.1301161976586,0.533163840737299,0.674540362211592,15.4,2.1,7.7,7.05716657023199,81.5,54.1,44.1588043316392,27.0762006827919,0.278169613313276,0.453031797632068,137.0,35.9,68.5,62.781287020895,4.5,3.9,4.24264068711928,3.69343324003475,0.636514168294813,0.690185676018804,3.0,0.3,1.5,1.37477270848675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.59
La7Ru3,2.0,119.987735,127.554829,118.487028205201,126.26710507366,0.680666215004349,0.548425351752506,37.83547,66.912829,18.917735,17.3383905229231,625.7,591.86,619.954296702588,587.119923567787,0.683978446002429,0.653438023642868,169.2,165.68,84.6,77.5371807586528,186.5,189.9,186.306199574786,189.736213229166,0.692108216233838,0.594083696117836,17.0,83.1,8.5,7.79037868142493,9258.0,8013.2,8719.29010871872,7580.98607707385,0.635536417715711,0.690423089846569,6224.0,591.2,3112.0,2852.19511254051,76.15,65.49,71.3344236676796,61.6341730860467,0.630593025268743,0.691453953426906,53.3,3.81,26.65,24.4251284541146,16.0,12.12,12.7243860362691,9.6054634017914,0.496039615853966,0.655607590647918,19.4,3.3,9.7,8.89019684821433,66.5,45.1,39.496835316263,25.3229746615149,0.320098370471036,0.502851671176538,107.0,26.9,53.5,49.0335599360275,4.5,3.9,4.24264068711928,3.69343324003475,0.636514168294813,0.690185676018804,3.0,0.3,1.5,1.37477270848675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.835
La9Br5B3C6,4.0,60.4077925,76.2681056521739,34.648186941616,46.616089321464,0.972395271842082,0.78328772196488,128.09447,52.9441839130435,53.2543610151288,56.3394357515584,892.25,847.595652173913,855.978794137817,803.259336742638,1.34787216306531,1.33035133886092,600.9,178.852173913043,240.612494480233,265.864217515275,110.75,125.565217391304,101.669135344325,113.341628873471,1.29548165429919,1.08987722475252,128.0,64.9565217391304,49.6405831956072,56.4968841672257,3496.5,3993.65217391304,3213.27336420868,3625.5363002547,1.29620954195727,1.09152546916707,3886.0,2084.08695652174,1562.43935882325,1752.00899860444,139.8,134.478260869565,91.7094375893269,93.3969708888743,1.03560490698473,1.07653609117419,297.9,67.2130434782609,117.855525962935,111.335317872053,41.775,37.6391304347826,20.9282040774381,16.8896090353305,0.893230223452005,0.827310916213455,99.2,26.1304347826087,40.674708050581,42.5242717303939,45.03,45.1565217391304,8.76302598579541,9.60001686467916,0.674927733751851,0.620888101765575,139.88,36.495652173913,55.6489236194196,56.8784013877275,3.75,3.69565217391304,3.66284150148471,3.61361564372732,1.36244748519163,1.31903003145269,2.0,0.782608695652174,0.82915619758885,0.804054000387258,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
Li1Cu2P2,3.0,33.820254,39.1961048,23.9056967788584,30.6138027068159,0.83877124900585,0.763227007379607,56.605,24.0302,23.1963846864053,21.7321900433545,758.7,806.46,731.651696099952,783.395904830341,1.06327901979495,0.978086680994136,491.3,300.5,200.806191803606,186.283779218696,136.666666666667,130.6,133.383932184632,127.520769697473,1.07552747132202,1.07042719428848,69.0,24.6,28.7788502588658,27.8035968896112,3772.66666666667,4420.2,2059.75778721305,2697.17190820906,0.623313774215052,0.557385626189003,8425.0,3477.0,3705.49648795168,3736.44865614396,84.5,89.18,80.9840452749897,85.6783546730831,1.05506874454541,0.971235853485119,58.8,35.74,25.4605577315188,25.4258451186976,5.58,6.096,2.92993177785373,2.91611575180543,0.624764426110599,0.491391126886247,12.46,4.984,5.404023192647,5.78330562913633,161.745333333333,177.0944,20.0199800332668,14.9924490930245,0.468096594125684,0.320687290528918,399.764,159.9056,171.988756542074,184.614722508905,2.66666666666667,3.0,2.15443469003188,2.51188643150958,0.900256051268537,0.803314976140876,4.0,1.8,1.69967317119759,1.67332005306815,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7
Li1Pb1,2.0,107.0705,107.0705,37.9232804488219,37.9232804488219,0.143033207245289,0.143033207245289,200.259,100.1295,100.1295,100.1295,617.55,617.55,609.780681884889,609.780681884889,0.680592820829716,0.680592820829716,195.3,97.65,97.65,97.65,160.5,160.5,160.368326049753,160.368326049753,0.692326894328468,0.692326894328468,13.0,6.5,6.5,6.5,5937.5,5937.5,2463.10779301272,2463.10779301272,0.183681896611109,0.183681896611109,10805.0,5402.5,5402.5,5402.5,48.85,48.85,47.2891107973072,47.2891107973072,0.661366854623392,0.661366854623392,24.5,12.25,12.25,12.25,3.885,3.885,3.78285606387555,3.78285606387555,0.666971742194418,0.666971742194418,1.77,0.885,0.885,0.885,60.0,60.0,54.5435605731786,54.5435605731786,0.603637251500326,0.603637251500326,50.0,25.0,25.0,25.0,2.5,2.5,2.0,2.0,0.500402423538188,0.500402423538188,3.0,1.5,1.5,1.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.2
Li2B1Pd3,3.0,41.3906666666667,57.3255,19.9880482337035,29.2615023492719,0.505975677934011,0.307454897595042,99.479,51.4081666666667,46.0098168534595,49.1114450026671,707.866666666667,708.416666666667,694.013761108481,694.489958710177,1.08002178599015,0.980488546678704,283.6,268.383333333333,132.919332261673,133.306519178754,141.0,154.666666666667,134.908964688544,150.69611335804,1.05873895016083,0.919981973305709,82.0,70.0,38.19249489974,30.2746685457588,5006.0,6599.83333333333,2510.54057868845,3270.49534566512,0.593201057506969,0.355240079747572,11488.0,5833.16666666667,5023.61908056997,5460.99558739572,48.1666666666667,52.6666666666667,45.6467433885871,51.0534145294906,1.05045244995598,0.921672354863948,32.9,22.9,14.3225540863198,11.2554678070507,23.2333333333333,17.6833333333333,13.5811301163507,11.3125450368042,0.716017925345088,0.871317393479262,47.0,7.35,19.7359795523022,15.6974962617893,61.0,68.3333333333333,54.619411042985,64.1696164734661,1.00586198096313,0.884380181706234,58.0,31.0,24.7116706571342,19.5163748910726,2.66666666666667,2.83333333333333,2.28942848510666,2.40187391035201,0.974314752869349,0.803742107316203,3.0,1.66666666666667,1.24721912892465,1.34370962471642,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.61
Li2B1Pt3,3.0,70.9453333333333,101.6575,24.4626323224366,39.618298387411,0.342827754777021,0.197226673928366,188.143,95.7401666666667,87.7935101866242,93.4354055069597,729.4,740.716666666667,712.135616393269,721.868196496718,1.07611791797557,0.961738191540933,348.2,300.683333333333,150.710074867829,157.975635428027,143.666666666667,158.666666666667,137.004972558249,154.221645402024,1.05585872661856,0.911764896916747,90.0,74.0,40.2768199119819,32.3608130649127,8148.33333333333,11313.3333333333,3044.89318301637,4368.38352085764,0.429415910820149,0.236276010484745,20915.0,10546.6666666667,9438.47298148499,10156.9556079675,98.7,128.466666666667,70.8946752824389,98.8167399440347,0.800289609649123,0.587726668157565,178.6,98.7,77.6093207460719,79.0972748512165,24.3333333333333,19.3333333333333,14.4224957030741,12.3798984841844,0.745094610895084,0.856931735760661,47.0,9.0,19.4307888557196,15.6808446484521,61.0,68.3333333333333,54.619411042985,64.1696164734661,1.00586198096313,0.884380181706234,58.0,31.0,24.7116706571342,19.5163748910726,3.33333333333333,3.83333333333333,2.6207413942089,2.94168275343288,0.89794572485678,0.669893221613707,5.0,2.66666666666667,2.05480466765633,2.26691175145591,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86
Li2Mo15Se19,3.0,60.6203333333333,82.0422777777778,37.4662138607541,74.8214164984711,0.824215352251731,0.719558758156418,89.019,41.2877222222222,38.5862939425675,19.9766926797916,715.033333333333,810.538888888889,694.38244043034,797.292462395548,1.06953490601708,0.786689556490429,420.5,467.438888888889,172.994418663981,142.059280031999,153.333333333333,142.805555555556,148.400637162063,136.551247763545,1.06814686737066,0.872309936862542,87.0,69.8888888888889,36.8088153692684,42.3889525993405,5211.33333333333,6856.41666666667,2981.4985856324,5848.19479746501,0.753924173364307,0.685354519964371,9745.0,4253.61111111111,3988.04048235332,3048.70066471859,110.333333333333,137.686111111111,95.8738001013658,122.175369946173,0.955455355285609,0.638936459421108,135.4,100.313888888889,61.1356051922464,62.2369627257066,14.8,18.0166666666667,8.354859900503,11.5214532700182,0.608350437913325,0.487579277321193,33.0,14.8333333333333,15.0226495665711,15.2082123282857,74.84,62.9133333333333,18.3152291435853,7.08313712534284,0.678630780881982,0.294252535086315,138.48,57.6422222222222,56.9888690886212,67.0362644809178,4.33333333333333,5.72222222222222,3.30192724889463,5.43151052409271,0.911017539712563,0.734207295936104,5.0,3.11111111111111,2.35702260395516,1.14530711822713,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6
Li2Pd3B1,3.0,41.3906666666667,57.3255,19.9880482337035,29.2615023492719,0.505975677934011,0.307454897595042,99.479,51.4081666666667,46.0098168534595,49.1114450026671,707.866666666667,708.416666666667,694.013761108481,694.489958710177,1.08002178599015,0.980488546678704,283.6,268.383333333333,132.919332261673,133.306519178754,141.0,154.666666666667,134.908964688544,150.69611335804,1.05873895016083,0.9199819733057092,82.0,70.0,38.19249489974,30.2746685457588,5006.0,6599.83333333333,2510.54057868845,3270.49534566512,0.593201057506969,0.355240079747572,11488.0,5833.16666666667,5023.61908056997,5460.99558739572,48.1666666666667,52.6666666666667,45.6467433885871,51.0534145294906,1.05045244995598,0.921672354863948,32.9,22.9,14.3225540863198,11.2554678070507,23.2333333333333,17.6833333333333,13.581130116350698,11.3125450368042,0.716017925345088,0.871317393479262,47.0,7.35,19.7359795523022,15.6974962617893,61.0,68.3333333333333,54.61941104298499,64.1696164734661,1.00586198096313,0.884380181706234,58.0,31.0,24.7116706571342,19.5163748910726,2.66666666666667,2.83333333333333,2.28942848510666,2.40187391035201,0.974314752869349,0.803742107316203,3.0,1.66666666666667,1.24721912892465,1.34370962471642,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.497
Li2Pt3B1,3.0,70.9453333333333,101.6575,24.4626323224366,39.618298387411,0.342827754777021,0.197226673928366,188.143,95.7401666666667,87.7935101866242,93.4354055069597,729.4,740.716666666667,712.135616393269,721.868196496718,1.07611791797557,0.9617381915409332,348.2,300.683333333333,150.710074867829,157.975635428027,143.666666666667,158.666666666667,137.004972558249,154.221645402024,1.05585872661856,0.9117648969167472,90.0,74.0,40.2768199119819,32.3608130649127,8148.33333333333,11313.3333333333,3044.89318301637,4368.38352085764,0.429415910820149,0.236276010484745,20915.0,10546.6666666667,9438.47298148499,10156.9556079675,98.7,128.466666666667,70.8946752824389,98.8167399440347,0.8002896096491231,0.587726668157565,178.6,98.7,77.6093207460719,79.0972748512165,24.3333333333333,19.3333333333333,14.4224957030741,12.3798984841844,0.745094610895084,0.856931735760661,47.0,9.0,19.4307888557196,15.6808446484521,61.0,68.3333333333333,54.61941104298499,64.1696164734661,1.00586198096313,0.884380181706234,58.0,31.0,24.7116706571342,19.5163748910726,3.33333333333333,3.83333333333333,2.6207413942089,2.94168275343288,0.8979457248567801,0.669893221613707,5.0,2.66666666666667,2.05480466765633,2.26691175145591,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.728
